CUSTOMER_ID-1,Month,Customer Cohort Month,Grand Total
A00000297,6/30/2020,1/31/2020,1954000
A00000127,9/30/2018,4/30/2018,1000
A00000179,10/31/2018,10/31/2018,1000
A00000142,4/30/2018,2/28/2018,954000
A00000216,2/28/2019,10/31/2018,101000
A00000036,10/31/2022,1/31/2018,33000
A00000074,5/31/2018,2/28/2018,1000
A00000003,3/31/2021,1/31/2018,465000
A00001538,1/31/2023,4/30/2022,3000
A00000138,4/30/2021,6/30/2018,4000
A00001436,4/30/2023,9/30/2021,81000
A00000277,2/28/2023,10/31/2019,1000
A00001415,8/31/2021,8/31/2021,5000
A00000217,1/31/2021,4/30/2019,37000
A00000235,6/30/2019,10/31/2018,1000
A00000128,1/31/2021,7/31/2018,125618000
A00000170,11/30/2019,8/31/2018,1000
A00000149,10/31/2021,7/31/2018,2000
A00000194,4/30/2021,3/31/2019,3000
A00000128,10/31/2019,7/31/2018,6849000
A00000298,2/28/2023,2/29/2020,15000
A00000317,10/31/2021,3/31/2020,67000
A00000128,2/28/2023,7/31/2018,6421000
A00000288,10/31/2022,12/31/2019,61000
A00000096,5/31/2020,1/31/2018,46000
A00000142,11/30/2022,2/28/2018,288000
A00000180,3/31/2019,11/30/2018,71000
A00000202,3/31/2021,4/30/2019,1000
A00001414,1/31/2023,6/30/2021,24000
A00000038,10/31/2018,1/31/2018,28000
A00000072,7/31/2019,1/31/2018,661000
A00001479,10/31/2022,4/30/2022,1000
A00000128,9/30/2020,7/31/2018,1821000
A00000375,2/28/2022,12/31/2020,1000
A00000209,6/30/2022,6/30/2019,1218000
A00001425,12/31/2021,8/31/2021,20000
A00000256,4/30/2020,8/31/2019,2000
A00000209,3/31/2022,6/30/2019,1796000
A00000226,4/30/2023,10/31/2018,18000
A00000277,10/31/2020,10/31/2019,2000
A00000003,6/30/2019,1/31/2018,2114000
A00000142,8/31/2019,2/28/2018,428000
A00000109,9/30/2018,1/31/2018,10000
A00001430,5/31/2023,9/30/2021,7000
A00000170,1/31/2019,8/31/2018,1000
A00000259,10/31/2020,9/30/2019,30000
A00000198,10/31/2019,1/31/2019,1000
A00000115,3/31/2020,1/31/2018,2000
A00000003,9/30/2020,1/31/2018,504000
A00000234,11/30/2020,12/31/2018,1000
A00000020,2/28/2018,2/28/2018,1000
A00000395,8/31/2021,2/28/2021,1000
A00000227,6/30/2019,5/31/2019,10000
A00000294,3/31/2020,1/31/2020,3000
A00000043,4/30/2020,1/31/2018,5000
A00000127,5/31/2018,4/30/2018,1000
A00000198,11/30/2019,1/31/2019,2000
A00000357,4/30/2021,9/30/2020,31000
A00000038,4/30/2023,1/31/2018,36000
A00000196,8/31/2020,3/31/2019,80000
A00000260,7/31/2021,4/30/2019,1000
A00000385,2/28/2021,1/31/2021,36000
A00000257,11/30/2019,8/31/2019,6000
A00000140,2/29/2020,6/30/2018,2338000
A00000005,2/28/2018,1/31/2018,3185000
A00000290,2/28/2021,12/31/2019,98000
A00001423,7/31/2021,7/31/2021,3000
A00001507,1/31/2023,2/28/2022,18000
A00000254,5/31/2019,3/31/2018,2000
A00001538,4/30/2022,4/30/2022,3000
A00000030,7/31/2020,1/31/2018,1000
A00000031,8/31/2018,1/31/2018,77000
A00000231,6/30/2019,5/31/2019,2000
A00000142,1/31/2021,2/28/2018,308000
A00000264,4/30/2022,8/31/2019,1000
A00001428,1/31/2022,1/31/2022,7000
A00000128,7/31/2021,7/31/2018,4083000
A00001612,12/31/2022,8/31/2022,5000
A00001424,5/31/2023,8/31/2021,1000
A00001542,5/31/2023,4/30/2022,4000
A00000143,10/31/2022,9/30/2018,12000
A00000220,8/31/2020,2/28/2019,2000
A00000001,5/31/2020,1/31/2018,2000
A00000088,11/30/2021,1/31/2018,82000
A00001409,8/31/2021,7/31/2021,329000
A00000293,12/31/2019,12/31/2019,33000
A00000200,5/31/2019,4/30/2019,29000
A00000319,5/31/2023,3/31/2020,5000
A00000206,8/31/2019,6/30/2018,936000
A00000143,3/31/2021,9/30/2018,9000
A00002445,3/31/2023,3/31/2023,2000
A00000234,3/31/2019,12/31/2018,3000
A00000122,4/30/2018,3/31/2018,13000
A00000375,8/31/2022,12/31/2020,2000
A00000368,10/31/2021,1/31/2021,130000
A00000254,3/31/2023,3/31/2018,23000
A00000170,10/31/2019,8/31/2018,4000
A00000109,6/30/2022,1/31/2018,17000
A00000050,12/31/2021,1/31/2018,480000
A00000025,3/31/2020,1/31/2018,2000
A00000107,5/31/2019,1/31/2018,24000
A00001638,10/31/2022,10/31/2022,24000
A00000044,11/30/2019,1/31/2018,1000
A00000168,2/28/2019,1/31/2018,1000
A00000217,10/31/2020,4/30/2019,39000
A00000375,7/31/2021,12/31/2020,17000
A00000211,10/31/2021,5/31/2019,2902000
A00000192,12/31/2020,2/28/2019,65000
A00000218,12/31/2022,4/30/2019,6000
A00000211,4/30/2021,5/31/2019,1891000
A00000085,7/31/2022,2/28/2018,2000
A00001614,11/30/2022,9/30/2022,14000
A00000341,7/31/2021,10/31/2020,9434000
A00000199,5/31/2019,2/28/2019,14533000
A00000154,3/31/2019,8/31/2018,682000
A00000077,1/31/2021,7/31/2018,1000
A00000192,10/31/2020,2/28/2019,80000
A00000065,12/31/2021,3/31/2018,1000
A00000307,3/31/2020,2/29/2020,5000
A00000298,3/31/2020,2/29/2020,452000
A00000256,11/30/2019,8/31/2019,6000
A00000085,5/31/2018,2/28/2018,4000
A00000289,7/31/2021,12/31/2019,351000
A00000072,7/31/2021,1/31/2018,365000
A00000039,8/31/2021,1/31/2018,3091000
A00000209,12/31/2021,6/30/2019,500000
A00000290,7/31/2020,12/31/2019,9000
A00000227,3/31/2020,5/31/2019,5000
A00000039,7/31/2019,1/31/2018,2318000
A00001424,11/30/2021,8/31/2021,13000
A00000091,5/31/2022,11/30/2019,1000
A00001439,12/31/2021,10/31/2021,3000
A00000268,6/30/2021,10/31/2019,785000
A00000155,11/30/2020,1/31/2018,3651000
A00000155,6/30/2019,1/31/2018,4965000
A00000269,9/30/2019,9/30/2019,11000
A00000039,6/30/2020,1/31/2018,1631000
A00000220,11/30/2022,2/28/2019,3000
A00000170,4/30/2019,8/31/2018,1000
A00001439,4/30/2023,10/31/2021,1000
A00000001,12/31/2019,1/31/2018,1000
A00000323,1/31/2023,12/31/2020,28000
A00000031,6/30/2018,1/31/2018,81000
A00001443,1/31/2023,10/31/2021,15000
A00000091,12/31/2021,11/30/2019,4000
A00001488,1/31/2023,2/28/2022,1000
A00000003,1/31/2020,1/31/2018,580000
A00001419,12/31/2021,7/31/2021,262000
A00000220,10/31/2022,2/28/2019,5000
A00000411,10/31/2022,4/30/2021,13000
A00000202,1/31/2020,4/30/2019,1000
A00000215,9/30/2022,2/28/2019,27000
A00000138,8/31/2022,6/30/2018,8000
A00000260,4/30/2020,4/30/2019,1000
A00000165,12/31/2018,9/30/2018,3000
A00000166,1/31/2019,10/31/2018,1000
A00000107,12/31/2022,1/31/2018,53000
A00000220,9/30/2022,2/28/2019,1000
A00001462,5/31/2022,11/30/2021,9000
A00000191,4/30/2019,12/31/2018,1000
A00000239,11/30/2021,3/31/2019,669000
A00000258,7/31/2020,8/31/2019,2000
A00000065,7/31/2018,3/31/2018,3000
A00000155,1/31/2018,1/31/2018,55000
A00000258,12/31/2019,8/31/2019,53000
A00000043,1/31/2018,1/31/2018,31000
A00000196,3/31/2023,3/31/2019,365000
A00000303,1/31/2021,3/31/2020,626000
A00000124,4/30/2018,1/31/2018,81000
A00000226,8/31/2019,10/31/2018,28000
A00000160,2/29/2020,8/31/2018,279000
A00000149,4/30/2019,7/31/2018,342000
A00000154,9/30/2020,8/31/2018,346000
A00000030,8/31/2021,1/31/2018,7000
A00001468,7/31/2022,1/31/2022,78000
A00000242,9/30/2020,5/31/2019,7943000
A00001419,4/30/2022,7/31/2021,407000
A00000083,7/31/2021,3/31/2018,1000
A00000063,7/31/2019,1/31/2018,3340000
A00000094,2/28/2021,1/31/2018,75000
A00000294,9/30/2020,1/31/2020,82000
A00000142,2/28/2018,2/28/2018,2000
A00001612,11/30/2022,8/31/2022,1000
A00000096,4/30/2022,1/31/2018,786000
A00000083,9/30/2021,3/31/2018,5000
A00000281,7/31/2021,11/30/2019,15441000
A00000323,12/31/2021,12/31/2020,6000
A00000411,8/31/2021,4/30/2021,2884000
A00000128,12/31/2019,7/31/2018,6787000
A00001538,5/31/2022,4/30/2022,6000
A00000116,3/31/2023,10/31/2020,1000
A00000269,7/31/2020,9/30/2019,11000
A00000085,11/30/2021,2/28/2018,5000
A00002389,1/31/2023,1/31/2023,6000
A00000193,9/30/2019,1/31/2019,1000
A00000154,4/30/2020,8/31/2018,36000
A00000036,2/28/2021,1/31/2018,14000
A00000085,5/31/2019,2/28/2018,1000
A00000320,2/28/2023,6/30/2020,3000
A00000277,6/30/2021,10/31/2019,1000
A00000085,3/31/2019,2/28/2018,2000
A00000076,1/31/2020,1/31/2020,1000
A00001596,8/31/2022,8/31/2022,1000
A00000406,8/31/2022,3/31/2021,17000
A00000039,2/29/2020,1/31/2018,3464000
A00000304,4/30/2020,2/29/2020,7000
A00000395,5/31/2023,2/28/2021,1000
A00000138,7/31/2021,6/30/2018,1000
A00001629,12/31/2022,11/30/2022,2000
A00001457,1/31/2022,11/30/2021,14000
A00000107,8/31/2020,1/31/2018,10000
A00000193,8/31/2022,1/31/2019,1000
A00001582,7/31/2022,7/31/2022,25000
A00000153,3/31/2023,7/31/2018,4000
A00000043,9/30/2021,1/31/2018,440000
A00000119,3/31/2019,3/31/2018,20000
A00000039,2/28/2019,1/31/2018,2071000
A00001718,1/31/2023,12/31/2022,2000
A00000213,8/31/2019,9/30/2018,2791000
A00000142,7/31/2018,2/28/2018,603000
A00000172,12/31/2019,8/31/2018,30000
A00000025,1/31/2018,1/31/2018,1000
A00000107,10/31/2020,1/31/2018,11000
A00000265,2/29/2020,6/30/2019,2486000
A00000281,2/28/2022,11/30/2019,10940000
A00000115,11/30/2021,1/31/2018,8000
A00001503,3/31/2022,3/31/2022,76000
A00000143,10/31/2020,9/30/2018,14000
A00000042,8/31/2020,3/31/2018,1000
A00000220,10/31/2021,2/28/2019,3000
A00000294,4/30/2021,1/31/2020,55000
A00000152,11/30/2021,10/31/2018,4000
A00001413,8/31/2022,7/31/2021,8000
A00000288,12/31/2020,12/31/2019,219000
A00000285,3/31/2021,11/30/2019,43000
A00000115,2/29/2020,1/31/2018,2000
A00000277,8/31/2022,10/31/2019,3000
A00000294,7/31/2020,1/31/2020,24000
A00000259,2/29/2020,9/30/2019,26000
A00000128,1/31/2019,7/31/2018,3819000
A00001466,12/31/2021,12/31/2021,1000
A00000149,8/31/2020,7/31/2018,6000
A00001456,11/30/2021,11/30/2021,9000
A00000241,7/31/2019,7/31/2019,27000
A00000044,12/31/2018,1/31/2018,4000
A00000111,1/31/2018,1/31/2018,1000
A00000211,12/31/2021,5/31/2019,2951000
A00000114,10/31/2018,4/30/2018,1000
A00000006,10/31/2020,1/31/2018,252000
A00000155,12/31/2021,1/31/2018,6699000
A00001607,2/28/2023,10/31/2022,5000
A00000025,11/30/2021,1/31/2018,2000
A00000367,7/31/2021,10/31/2020,3000
A00001447,6/30/2022,10/31/2021,8000
A00000091,3/31/2020,11/30/2019,7000
A00000192,2/29/2020,2/28/2019,175000
A00001501,6/30/2022,2/28/2022,2000
A00000148,8/31/2019,7/31/2018,7893000
A00000192,9/30/2020,2/28/2019,66000
A00001549,10/31/2022,10/31/2022,1000
A00001654,12/31/2022,10/31/2022,2000
A00000160,3/31/2019,8/31/2018,311000
A00001584,1/31/2023,7/31/2022,3000
A00000039,3/31/2019,1/31/2018,1866000
A00000206,11/30/2020,6/30/2018,107000
A00000044,9/30/2022,1/31/2018,2000
A00000063,8/31/2021,1/31/2018,6103000
A00000191,3/31/2021,12/31/2018,639000
A00000114,4/30/2018,4/30/2018,1000
A00000172,1/31/2019,8/31/2018,34000
A00000077,6/30/2019,7/31/2018,1000
A00000153,5/31/2022,7/31/2018,1000
A00000143,1/31/2020,9/30/2018,13000
A00000117,2/28/2018,2/28/2018,4000
A00000298,11/30/2022,2/29/2020,36000
A00000193,7/31/2022,1/31/2019,1000
A00000036,5/31/2018,1/31/2018,4000
A00002408,5/31/2023,2/28/2023,1000
A00000230,10/31/2020,1/31/2018,1458000
A00000148,5/31/2019,7/31/2018,5930000
A00000038,2/28/2022,1/31/2018,38000
A00001542,12/31/2022,4/30/2022,79000
A00000150,11/30/2021,7/31/2018,595000
A00000180,1/31/2019,11/30/2018,8000
A00000050,7/31/2021,1/31/2018,5000
A00000221,2/28/2023,1/31/2019,1000
A00000420,12/31/2022,4/30/2021,242000
A00000128,1/31/2023,7/31/2018,8058000
A00000031,1/31/2021,1/31/2018,23000
A00000192,11/30/2021,2/28/2019,123000
A00001441,10/31/2022,10/31/2021,5000
A00000091,1/31/2020,11/30/2019,9000
A00000268,9/30/2021,10/31/2019,827000
A00000290,7/31/2021,12/31/2019,146000
A00000133,9/30/2019,5/31/2018,3000
A00000128,12/31/2020,7/31/2018,2664000
A00000209,11/30/2019,6/30/2019,1009000
A00000031,2/29/2020,1/31/2018,93000
A00000245,5/31/2022,6/30/2019,10000
A00000304,11/30/2021,2/29/2020,1000
A00000255,7/31/2021,7/31/2019,197000
A00001433,10/31/2021,9/30/2021,9000
A00000050,4/30/2020,1/31/2018,2000
A00000083,12/31/2021,3/31/2018,6000
A00000025,10/31/2019,1/31/2018,1000
A00000244,7/31/2021,4/30/2019,774000
A00000260,9/30/2021,4/30/2019,1000
A00000142,6/30/2018,2/28/2018,645000
A00000049,2/28/2019,2/28/2018,1000
A00000278,7/31/2020,10/31/2019,3372000
A00000001,4/30/2018,1/31/2018,6000
A00000220,2/28/2019,2/28/2019,7000
A00000294,8/31/2022,1/31/2020,106000
A00000323,8/31/2022,12/31/2020,20000
A00000277,9/30/2022,10/31/2019,1000
A00000149,2/28/2019,7/31/2018,306000
A00000083,9/30/2019,3/31/2018,24000
A00001449,11/30/2021,11/30/2021,9000
A00000026,1/31/2019,1/31/2018,3000
A00001395,1/31/2023,5/31/2021,1000
A00000050,8/31/2020,1/31/2018,3000
A00000321,6/30/2020,4/30/2020,15825000
A00000160,5/31/2020,8/31/2018,487000
A00001508,4/30/2022,4/30/2022,1000
A00000211,5/31/2021,5/31/2019,1610000
A00000306,5/31/2023,11/30/2020,266000
A00000109,7/31/2019,1/31/2018,16000
A00000278,11/30/2022,10/31/2019,6453000
A00000211,5/31/2023,5/31/2019,1330000
A00000138,5/31/2021,6/30/2018,2000
A00001645,11/30/2022,10/31/2022,159000
A00001439,12/31/2022,10/31/2021,1000
A00000096,10/31/2021,1/31/2018,414000
A00000224,3/31/2019,1/31/2019,5000
A00001451,12/31/2022,12/31/2021,90000
A00000142,4/30/2020,2/28/2018,32000
A00000041,10/31/2020,1/31/2018,8000
A00001436,11/30/2022,9/30/2021,155000
A00000050,3/31/2020,1/31/2018,72000
A00000088,9/30/2021,1/31/2018,52000
A00000109,5/31/2020,1/31/2018,6000
A00000259,12/31/2021,9/30/2019,47000
A00000107,7/31/2019,1/31/2018,22000
A00000148,7/31/2020,7/31/2018,2173000
A00000085,4/30/2022,2/28/2018,7000
A00000154,12/31/2020,8/31/2018,385000
A00000206,12/31/2019,6/30/2018,2240000
A00000143,5/31/2023,9/30/2018,3000
A00000094,10/31/2020,1/31/2018,71000
A00000290,4/30/2022,12/31/2019,452000
A00000192,8/31/2022,2/28/2019,136000
A00000264,3/31/2020,8/31/2019,1000
A00000119,3/31/2021,3/31/2018,5000
A00000154,1/31/2022,8/31/2018,141000
A00000091,1/31/2022,11/30/2019,4000
A00000276,8/31/2019,2/28/2018,1000
A00000212,1/31/2020,10/31/2019,4127000
A00001451,2/28/2023,12/31/2021,105000
A00002391,2/28/2023,1/31/2023,1000
A00001479,6/30/2022,4/30/2022,1000
A00000235,2/28/2021,10/31/2018,20000
A00000083,7/31/2018,3/31/2018,1000
A00001466,10/31/2022,12/31/2021,1000
A00000196,6/30/2021,3/31/2019,398000
A00000096,6/30/2019,1/31/2018,521000
A00001439,2/28/2022,10/31/2021,1000
A00000317,6/30/2021,3/31/2020,49000
A00002494,5/31/2023,5/31/2023,3000
A00000077,6/30/2021,7/31/2018,1000
A00001447,2/28/2022,10/31/2021,14000
A00000150,7/31/2021,7/31/2018,780000
A00001569,10/31/2022,7/31/2022,5000
A00000319,3/31/2020,3/31/2020,9000
A00000063,1/31/2023,1/31/2018,8333000
A00000191,6/30/2019,12/31/2018,115000
A00000278,8/31/2020,10/31/2019,3165000
A00000197,8/31/2019,2/28/2019,1383000
A00000049,12/31/2021,2/28/2018,1000
A00000120,7/31/2022,4/30/2018,1000
A00000153,7/31/2019,7/31/2018,7000
A00000224,11/30/2019,1/31/2019,3000
A00001682,11/30/2022,11/30/2022,2000
A00000336,12/31/2020,5/31/2020,807000
A00000288,8/31/2020,12/31/2019,107000
A00001658,10/31/2022,10/31/2022,27000
A00000216,8/31/2019,10/31/2018,7000
A00000063,7/31/2022,1/31/2018,7630000
A00000298,2/29/2020,2/29/2020,74000
A00000183,7/31/2019,12/31/2018,3145000
A00000357,4/30/2022,9/30/2020,287000
A00000111,9/30/2018,1/31/2018,1000
A00001447,1/31/2022,10/31/2021,18000
A00000274,4/30/2020,10/31/2019,350000
A00000044,6/30/2019,1/31/2018,3000
A00000375,12/31/2021,12/31/2020,4000
A00001409,9/30/2022,7/31/2021,1000
A00000224,4/30/2019,1/31/2019,17000
A00000036,5/31/2021,1/31/2018,8000
A00000167,9/30/2021,5/31/2019,1000
A00000088,12/31/2022,1/31/2018,95000
A00000109,8/31/2018,1/31/2018,8000
A00000234,4/30/2019,12/31/2018,1000
A00000423,8/31/2021,5/31/2021,42000
A00000025,2/29/2020,1/31/2018,6000
A00000043,12/31/2019,1/31/2018,1863000
A00000116,2/28/2021,10/31/2020,1000
A00001457,11/30/2021,11/30/2021,20000
A00001396,8/31/2022,5/31/2021,73000
A00000230,1/31/2022,1/31/2018,4940000
A00000220,12/31/2019,2/28/2019,2000
A00000005,12/31/2021,1/31/2018,8577000
A00000278,8/31/2022,10/31/2019,8513000
A00000037,3/31/2018,3/31/2018,1000
A00001534,4/30/2022,4/30/2022,1000
A00000005,6/30/2020,1/31/2018,15256000
A00001451,9/30/2022,12/31/2021,91000
A00000302,7/31/2020,2/29/2020,175000
A00000367,3/31/2021,10/31/2020,2000
A00000005,6/30/2021,1/31/2018,5729000
A00000107,5/31/2020,1/31/2018,22000
A00000041,10/31/2019,1/31/2018,2000
A00000204,5/31/2019,1/31/2019,2088000
A00000050,10/31/2021,1/31/2018,101000
A00000196,2/28/2021,3/31/2019,127000
A00000320,5/31/2021,6/30/2020,5000
A00000003,10/31/2018,1/31/2018,1629000
A00000003,2/28/2021,1/31/2018,405000
A00000109,8/31/2020,1/31/2018,7000
A00000056,8/31/2019,3/31/2018,1000
A00000278,9/30/2020,10/31/2019,3227000
A00000043,4/30/2022,1/31/2018,657000
A00000036,3/31/2022,1/31/2018,15000
A00000255,8/31/2021,7/31/2019,198000
A00000124,2/28/2018,1/31/2018,42000
A00000015,1/31/2021,11/30/2019,1000
A00000308,2/29/2020,2/29/2020,4000
A00000200,10/31/2020,4/30/2019,21000
A00000357,3/31/2022,9/30/2020,375000
A00000072,1/31/2018,1/31/2018,2000
A00002436,3/31/2023,3/31/2023,3000
A00000405,3/31/2023,3/31/2021,1000
A00000198,4/30/2022,1/31/2019,3000
A00000094,7/31/2021,1/31/2018,32000
A00000183,2/28/2021,12/31/2018,2503000
A00000288,8/31/2021,12/31/2019,1684000
A00000050,7/31/2019,1/31/2018,1000
A00000219,4/30/2019,1/31/2019,4000
A00000050,3/31/2021,1/31/2018,7000
A00000406,5/31/2022,3/31/2021,4000
A00000116,4/30/2023,10/31/2020,1000
A00000043,3/31/2019,1/31/2018,740000
A00000256,5/31/2021,8/31/2019,4000
A00000264,11/30/2021,8/31/2019,2000
A00000406,2/28/2023,3/31/2021,8000
A00001720,2/28/2023,12/31/2022,1000
A00001436,9/30/2021,9/30/2021,1000
A00000091,4/30/2020,11/30/2019,1000
A00000190,12/31/2019,10/31/2018,16000
A00000254,4/30/2023,3/31/2018,5000
A00000220,2/29/2020,2/28/2019,5000
A00000128,10/31/2021,7/31/2018,5660000
A00000094,5/31/2023,1/31/2018,15000
A00000259,3/31/2020,9/30/2019,36000
A00001457,11/30/2022,11/30/2021,10000
A00000152,12/31/2019,10/31/2018,1000
A00000171,10/31/2018,10/31/2018,2000
A00000153,2/28/2021,7/31/2018,1000
A00000040,2/29/2020,1/31/2018,4000
A00002419,3/31/2023,2/28/2023,4000
A00000367,5/31/2021,10/31/2020,1000
A00000375,9/30/2022,12/31/2020,3000
A00000109,10/31/2022,1/31/2018,18000
A00000096,12/31/2019,1/31/2018,465000
A00000030,7/31/2018,1/31/2018,7000
A00001551,8/31/2022,5/31/2022,4000
A00000119,3/31/2020,3/31/2018,2000
A00000304,7/31/2022,2/29/2020,1000
A00001413,3/31/2022,7/31/2021,6000
A00000217,2/28/2022,4/30/2019,801000
A00000200,9/30/2021,4/30/2019,75000
A00000417,10/31/2021,9/30/2021,3000
A00000220,7/31/2020,2/28/2019,4000
A00000357,2/28/2021,9/30/2020,25000
A00001441,4/30/2023,10/31/2021,15000
A00000107,2/29/2020,1/31/2018,14000
A00000218,3/31/2022,4/30/2019,39000
A00000327,2/28/2021,4/30/2020,174000
A00000002,3/31/2022,1/31/2018,35000
A00000239,1/31/2021,3/31/2019,265000
A00000317,11/30/2022,3/31/2020,43000
A00000411,6/30/2022,4/30/2021,5000
A00000336,3/31/2023,5/31/2020,1146000
A00000083,1/31/2019,3/31/2018,2000
A00000149,4/30/2021,7/31/2018,59000
A00000239,2/28/2023,3/31/2019,1035000
A00000387,1/31/2023,2/28/2021,2000
A00000149,9/30/2018,7/31/2018,254000
A00000082,2/28/2018,1/31/2018,1000
A00000063,12/31/2018,1/31/2018,2360000
A00000163,11/30/2022,9/30/2018,1000
A00000254,1/31/2023,3/31/2018,14000
A00000031,9/30/2019,1/31/2018,71000
A00000138,12/31/2022,6/30/2018,3000
A00000420,10/31/2022,4/30/2021,188000
A00000295,9/30/2022,1/31/2020,1000
A00000258,8/31/2019,8/31/2019,135000
A00000205,9/30/2019,4/30/2019,2000
A00000072,11/30/2018,1/31/2018,436000
A00000031,2/28/2021,1/31/2018,15000
A00000255,11/30/2020,7/31/2019,105000
A00000002,10/31/2020,1/31/2018,9000
A00000036,11/30/2021,1/31/2018,1000
A00000120,9/30/2022,4/30/2018,1000
A00000031,9/30/2020,1/31/2018,24000
A00000085,1/31/2023,2/28/2018,2000
A00001414,10/31/2022,6/30/2021,25000
A00000234,12/31/2019,12/31/2018,1000
A00000264,10/31/2022,8/31/2019,3000
A00001443,7/31/2022,10/31/2021,14000
A00002431,5/31/2023,3/31/2023,9000
A00000038,8/31/2019,1/31/2018,30000
A00000288,3/31/2020,12/31/2019,148000
A00000192,6/30/2020,2/28/2019,14000
A00000127,7/31/2018,4/30/2018,2000
A00000128,4/30/2022,7/31/2018,5593000
A00000198,4/30/2019,1/31/2019,3000
A00000149,10/31/2019,7/31/2018,64000
A00000285,9/30/2020,11/30/2019,34000
A00000256,12/31/2019,8/31/2019,3000
A00000036,12/31/2022,1/31/2018,12000
A00001584,12/31/2022,7/31/2022,1000
A00000072,10/31/2019,1/31/2018,684000
A00002486,5/31/2023,5/31/2023,1000
A00000235,11/30/2021,10/31/2018,45000
A00000415,11/30/2022,9/30/2021,2000
A00001607,3/31/2023,10/31/2022,9000
A00000159,7/31/2019,6/30/2019,1000
A00000192,3/31/2022,2/28/2019,172000
A00001413,8/31/2021,7/31/2021,12000
A00000096,9/30/2018,1/31/2018,812000
A00000235,7/31/2022,10/31/2018,47000
A00000375,4/30/2021,12/31/2020,14000
A00001436,9/30/2022,9/30/2021,169000
A00000206,7/31/2021,6/30/2018,5191000
A00000180,9/30/2020,11/30/2018,630000
A00001425,4/30/2022,8/31/2021,30000
A00000050,9/30/2020,1/31/2018,3000
A00000235,5/31/2022,10/31/2018,50000
A00000336,10/31/2022,5/31/2020,965000
A00000001,10/31/2020,1/31/2018,4000
A00000161,9/30/2018,8/31/2018,2000
A00001516,10/31/2022,3/31/2022,2000
A00000063,1/31/2022,1/31/2018,7132000
A00000154,12/31/2021,8/31/2018,85000
A00000226,6/30/2019,10/31/2018,39000
A00000199,8/31/2020,2/28/2019,5067000
A00000119,3/31/2022,3/31/2018,4000
A00000357,6/30/2021,9/30/2020,57000
A00000196,10/31/2021,3/31/2019,449000
A00000050,4/30/2019,1/31/2018,3000
A00000038,10/31/2021,1/31/2018,38000
A00000041,1/31/2020,1/31/2018,3000
A00000274,10/31/2019,10/31/2019,1820000
A00000226,6/30/2022,10/31/2018,72000
A00000085,3/31/2022,2/28/2018,5000
A00000050,3/31/2022,1/31/2018,8000
A00000371,1/31/2022,1/31/2021,70000
A00000255,12/31/2019,7/31/2019,10000
A00000197,2/29/2020,2/28/2019,1222000
A00000065,10/31/2022,3/31/2018,1000
A00000245,3/31/2023,6/30/2019,1000
A00000289,5/31/2021,12/31/2019,334000
A00000036,7/31/2019,1/31/2018,7000
A00000348,8/31/2020,7/31/2020,8000
A00000005,6/30/2019,1/31/2018,5557000
A00000285,8/31/2020,11/30/2019,26000
A00000316,11/30/2020,4/30/2020,185800000
A00000038,6/30/2020,1/31/2018,9000
A00000382,11/30/2022,1/31/2021,369000
A00000083,4/30/2018,3/31/2018,4000
A00000039,10/31/2021,1/31/2018,3194000
A00000209,6/30/2020,6/30/2019,9000
A00000111,7/31/2018,1/31/2018,3000
A00000049,11/30/2019,2/28/2018,3000
A00001451,1/31/2023,12/31/2021,109000
A00000005,3/31/2018,1/31/2018,4042000
A00000107,12/31/2019,1/31/2018,4000
A00001414,1/31/2022,6/30/2021,58000
A00000201,1/31/2020,5/31/2019,2000
A00000420,2/28/2022,4/30/2021,317000
A00000183,12/31/2019,12/31/2018,3288000
A00000171,6/30/2021,10/31/2018,3000
A00000269,2/28/2023,9/30/2019,3000
A00000417,1/31/2022,9/30/2021,5000
A00000109,2/28/2019,1/31/2018,7000
A00000288,4/30/2022,12/31/2019,5148000
A00000148,4/30/2020,7/31/2018,11000
A00000025,9/30/2021,1/31/2018,4000
A00000254,2/28/2019,3/31/2018,4000
A00000263,9/30/2019,8/31/2019,37000
A00000191,7/31/2019,12/31/2018,177000
A00000394,4/30/2021,2/28/2021,3000
A00000039,5/31/2018,1/31/2018,267000
A00000094,1/31/2019,1/31/2018,26000
A00000255,6/30/2020,7/31/2019,21000
A00001721,12/31/2022,12/31/2022,1000
